# ell    tt_lensed   ee_lensed   bb_lensed   te_lensed   tt_unlensed ee_unlensed bb_unlensed te_unlensed kk
4121 2.670023e+00 7.737993e-02 7.613467e-03 -9.977920e-02 5.063740e-07 2.021248e-08 0.000000e+00 -1.662562e-08 3.869666e+04
4122 2.664889e+00 7.724603e-02 7.609190e-03 -9.960357e-02 5.043369e-07 2.019843e-08 0.000000e+00 -1.668455e-08 3.871895e+04
4123 2.659767e+00 7.711213e-02 7.604917e-03 -9.942998e-02 5.023164e-07 2.018387e-08 0.000000e+00 -1.674574e-08 3.874127e+04
4124 2.654674e+00 7.697842e-02 7.600648e-03 -9.925835e-02 5.003179e-07 2.016884e-08 0.000000e+00 -1.680911e-08 3.876358e+04
4125 2.649594e+00 7.684480e-02 7.596384e-03 -9.908870e-02 4.983359e-07 2.015329e-08 0.000000e+00 -1.687462e-08 3.878591e+04
4126 2.644544e+00 7.671120e-02 7.592122e-03 -9.892096e-02 4.963759e-07 2.013720e-08 0.000000e+00 -1.694218e-08 3.880823e+04
4127 2.639508e+00 7.657775e-02 7.587865e-03 -9.875515e-02 4.944324e-07 2.012060e-08 0.000000e+00 -1.701173e-08 3.883058e+04
4128 2.634503e+00 7.644430e-02 7.583612e-03 -9.859113e-02 4.925108e-07 2.010343e-08 0.000000e+00 -1.708318e-08 3.885292e+04
4129 2.629521e+00 7.631097e-02 7.579362e-03 -9.842901e-02 4.906084e-07 2.008572e-08 0.000000e+00 -1.715650e-08 3.887528e+04
4130 2.624561e+00 7.617762e-02 7.575115e-03 -9.826864e-02 4.887251e-07 2.006742e-08 0.000000e+00 -1.723158e-08 3.889764e+04
4131 2.619626e+00 7.604428e-02 7.570873e-03 -9.810997e-02 4.868610e-07 2.004852e-08 0.000000e+00 -1.730835e-08 3.892001e+04
4132 2.614714e+00 7.591096e-02 7.566633e-03 -9.795311e-02 4.850161e-07 2.002902e-08 0.000000e+00 -1.738678e-08 3.894238e+04
4133 2.609818e+00 7.577760e-02 7.562398e-03 -9.779784e-02 4.831875e-07 2.000890e-08 0.000000e+00 -1.746675e-08 3.896477e+04
4134 2.604954e+00 7.564424e-02 7.558165e-03 -9.764426e-02 4.813808e-07 1.998816e-08 0.000000e+00 -1.754823e-08 3.898716e+04
4135 2.600114e+00 7.551081e-02 7.553936e-03 -9.749225e-02 4.795932e-07 1.996677e-08 0.000000e+00 -1.763111e-08 3.900956e+04
4136 2.595297e+00 7.537740e-02 7.549711e-03 -9.734190e-02 4.778247e-07 1.994476e-08 0.000000e+00 -1.771539e-08 3.903197e+04
4137 2.590497e+00 7.524395e-02 7.545489e-03 -9.719300e-02 4.760725e-07 1.992209e-08 0.000000e+00 -1.780091e-08 3.905439e+04
4138 2.585729e+00 7.511041e-02 7.541271e-03 -9.704559e-02 4.743422e-07 1.989875e-08 0.000000e+00 -1.788764e-08 3.907680e+04
4139 2.580977e+00 7.497694e-02 7.537056e-03 -9.689967e-02 4.726281e-07 1.987479e-08 0.000000e+00 -1.797553e-08 3.909924e+04
4140 2.576248e+00 7.484333e-02 7.532845e-03 -9.675513e-02 4.709331e-07 1.985011e-08 0.000000e+00 -1.806447e-08 3.912167e+04
4141 2.571550e+00 7.470973e-02 7.528637e-03 -9.661191e-02 4.692598e-07 1.982479e-08 0.000000e+00 -1.815439e-08 3.914412e+04
4142 2.566860e+00 7.457610e-02 7.524432e-03 -9.647010e-02 4.676001e-07 1.979879e-08 0.000000e+00 -1.824527e-08 3.916657e+04
4143 2.562200e+00 7.444243e-02 7.520232e-03 -9.632958e-02 4.659621e-07 1.977212e-08 0.000000e+00 -1.833700e-08 3.918903e+04
4144 2.557555e+00 7.430867e-02 7.516035e-03 -9.619029e-02 4.643404e-07 1.974474e-08 0.000000e+00 -1.842950e-08 3.921150e+04
4145 2.552933e+00 7.417482e-02 7.511842e-03 -9.605218e-02 4.627376e-07 1.971665e-08 0.000000e+00 -1.852271e-08 3.923398e+04
4146 2.548332e+00 7.404090e-02 7.507652e-03 -9.591533e-02 4.611538e-07 1.968786e-08 0.000000e+00 -1.861660e-08 3.925646e+04
4147 2.543746e+00 7.390692e-02 7.503467e-03 -9.577954e-02 4.595862e-07 1.965837e-08 0.000000e+00 -1.871103e-08 3.927895e+04
4148 2.539181e+00 7.377280e-02 7.499285e-03 -9.564490e-02 4.580376e-07 1.962814e-08 0.000000e+00 -1.880599e-08 3.930145e+04
4149 2.534629e+00 7.363856e-02 7.495107e-03 -9.551135e-02 4.565051e-07 1.959719e-08 0.000000e+00 -1.890141e-08 3.932396e+04
4150 2.530099e+00 7.350428e-02 7.490933e-03 -9.537883e-02 4.549916e-07 1.956553e-08 0.000000e+00 -1.899719e-08 3.934646e+04
4151 2.525581e+00 7.336989e-02 7.486764e-03 -9.524728e-02 4.534942e-07 1.953315e-08 0.000000e+00 -1.909328e-08 3.936899e+04
4152 2.521084e+00 7.323532e-02 7.482598e-03 -9.511678e-02 4.520157e-07 1.950001e-08 0.000000e+00 -1.918965e-08 3.939151e+04
4153 2.516600e+00 7.310073e-02 7.478437e-03 -9.498720e-02 4.505534e-07 1.946617e-08 0.000000e+00 -1.928619e-08 3.941405e+04
4154 2.512129e+00 7.296597e-02 7.474279e-03 -9.485855e-02 4.491071e-07 1.943158e-08 0.000000e+00 -1.938286e-08 3.943659e+04
4155 2.507670e+00 7.283119e-02 7.470126e-03 -9.473084e-02 4.476771e-07 1.939629e-08 0.000000e+00 -1.947960e-08 3.945915e+04
4156 2.503232e+00 7.269624e-02 7.465978e-03 -9.460393e-02 4.462658e-07 1.936025e-08 0.000000e+00 -1.957633e-08 3.948170e+04
4157 2.498798e+00 7.256114e-02 7.461834e-03 -9.447783e-02 4.448680e-07 1.932345e-08 0.000000e+00 -1.967298e-08 3.950428e+04
4158 2.494385e+00 7.242595e-02 7.457694e-03 -9.435261e-02 4.434889e-07 1.928594e-08 0.000000e+00 -1.976954e-08 3.952685e+04
4159 2.489985e+00 7.229067e-02 7.453558e-03 -9.422807e-02 4.421259e-07 1.924769e-08 0.000000e+00 -1.986588e-08 3.954943e+04
4160 2.485598e+00 7.215523e-02 7.449427e-03 -9.410427e-02 4.407790e-07 1.920870e-08 0.000000e+00 -1.996197e-08 3.957203e+04
4161 2.481218e+00 7.201963e-02 7.445301e-03 -9.398116e-02 4.394455e-07 1.916896e-08 0.000000e+00 -2.005775e-08 3.959462e+04
4162 2.476858e+00 7.188387e-02 7.441179e-03 -9.385864e-02 4.381307e-07 1.912847e-08 0.000000e+00 -2.015314e-08 3.961723e+04
4163 2.472505e+00 7.174801e-02 7.437061e-03 -9.373672e-02 4.368292e-07 1.908725e-08 0.000000e+00 -2.024809e-08 3.963983e+04
4164 2.468167e+00 7.161206e-02 7.432948e-03 -9.361538e-02 4.355438e-07 1.904532e-08 0.000000e+00 -2.034254e-08 3.966246e+04
4165 2.463844e+00 7.147594e-02 7.428840e-03 -9.349461e-02 4.342745e-07 1.900264e-08 0.000000e+00 -2.043645e-08 3.968508e+04
4166 2.459529e+00 7.133971e-02 7.424736e-03 -9.337433e-02 4.330185e-07 1.895923e-08 0.000000e+00 -2.052974e-08 3.970772e+04
4167 2.455231e+00 7.120329e-02 7.420636e-03 -9.325452e-02 4.317785e-07 1.891508e-08 0.000000e+00 -2.062236e-08 3.973036e+04
4168 2.450949e+00 7.106683e-02 7.416541e-03 -9.313510e-02 4.305545e-07 1.887024e-08 0.000000e+00 -2.071424e-08 3.975301e+04
4169 2.446678e+00 7.093024e-02 7.412450e-03 -9.301605e-02 4.293439e-07 1.882467e-08 0.000000e+00 -2.080533e-08 3.977567e+04
4170 2.442418e+00 7.079359e-02 7.408364e-03 -9.289742e-02 4.281466e-07 1.877841e-08 0.000000e+00 -2.089560e-08 3.979834e+04
4171 2.438170e+00 7.065680e-02 7.404282e-03 -9.277912e-02 4.269626e-07 1.873144e-08 0.000000e+00 -2.098498e-08 3.982101e+04
4172 2.433942e+00 7.051986e-02 7.400204e-03 -9.266113e-02 4.257946e-07 1.868374e-08 0.000000e+00 -2.107342e-08 3.984369e+04
4173 2.429727e+00 7.038284e-02 7.396130e-03 -9.254342e-02 4.246400e-07 1.863535e-08 0.000000e+00 -2.116087e-08 3.986638e+04
4174 2.425527e+00 7.024571e-02 7.392061e-03 -9.242589e-02 4.234986e-07 1.858627e-08 0.000000e+00 -2.124725e-08 3.988908e+04
4175 2.421341e+00 7.010841e-02 7.387996e-03 -9.230859e-02 4.223706e-07 1.853647e-08 0.000000e+00 -2.133255e-08 3.991177e+04
4176 2.417172e+00 6.997105e-02 7.383935e-03 -9.219150e-02 4.212559e-07 1.848601e-08 0.000000e+00 -2.141672e-08 3.993449e+04
4177 2.413019e+00 6.983349e-02 7.379878e-03 -9.207449e-02 4.201544e-07 1.843483e-08 0.000000e+00 -2.149967e-08 3.995720e+04
4178 2.408877e+00 6.969585e-02 7.375826e-03 -9.195769e-02 4.190637e-07 1.838298e-08 0.000000e+00 -2.158142e-08 3.997994e+04
4179 2.404760e+00 6.955805e-02 7.371777e-03 -9.184091e-02 4.179889e-07 1.833045e-08 0.000000e+00 -2.166186e-08 4.000267e+04
4180 2.400656e+00 6.942015e-02 7.367732e-03 -9.172425e-02 4.169247e-07 1.827725e-08 0.000000e+00 -2.174099e-08 4.002541e+04
4181 2.396564e+00 6.928212e-02 7.363691e-03 -9.160766e-02 4.158712e-07 1.822338e-08 0.000000e+00 -2.181877e-08 4.004816e+04
4182 2.392494e+00 6.914402e-02 7.359654e-03 -9.149104e-02 4.148311e-07 1.816887e-08 0.000000e+00 -2.189512e-08 4.007092e+04
4183 2.388445e+00 6.900575e-02 7.355620e-03 -9.137447e-02 4.138043e-07 1.811369e-08 0.000000e+00 -2.197004e-08 4.009368e+04
4184 2.384403e+00 6.886731e-02 7.351590e-03 -9.125783e-02 4.127855e-07 1.805785e-08 0.000000e+00 -2.204346e-08 4.011645e+04
4185 2.380385e+00 6.872880e-02 7.347564e-03 -9.114115e-02 4.117801e-07 1.800138e-08 0.000000e+00 -2.211535e-08 4.013923e+04
4186 2.376383e+00 6.859022e-02 7.343542e-03 -9.102443e-02 4.107853e-07 1.794431e-08 0.000000e+00 -2.218570e-08 4.016202e+04
4187 2.372406e+00 6.845147e-02 7.339524e-03 -9.090747e-02 4.098040e-07 1.788658e-08 0.000000e+00 -2.225439e-08 4.018482e+04
4188 2.368439e+00 6.831259e-02 7.335509e-03 -9.079044e-02 4.088307e-07 1.782824e-08 0.000000e+00 -2.232147e-08 4.020762e+04
4189 2.364490e+00 6.817357e-02 7.331497e-03 -9.067320e-02 4.078682e-07 1.776928e-08 0.000000e+00 -2.238684e-08 4.023043e+04
4190 2.360560e+00 6.803446e-02 7.327489e-03 -9.055576e-02 4.069164e-07 1.770972e-08 0.000000e+00 -2.245050e-08 4.025325e+04
4191 2.356648e+00 6.789515e-02 7.323485e-03 -9.043805e-02 4.059754e-07 1.764954e-08 0.000000e+00 -2.251240e-08 4.027608e+04
4192 2.352749e+00 6.775577e-02 7.319484e-03 -9.032015e-02 4.050424e-07 1.758880e-08 0.000000e+00 -2.257252e-08 4.029890e+04
4193 2.348870e+00 6.761630e-02 7.315487e-03 -9.020192e-02 4.041203e-07 1.752748e-08 0.000000e+00 -2.263082e-08 4.032175e+04
4194 2.345011e+00 6.747678e-02 7.311493e-03 -9.008343e-02 4.032089e-07 1.746562e-08 0.000000e+00 -2.268727e-08 4.034459e+04
4195 2.341165e+00 6.733711e-02 7.307503e-03 -8.996460e-02 4.023057e-07 1.740319e-08 0.000000e+00 -2.274185e-08 4.036745e+04
4196 2.337332e+00 6.719741e-02 7.303517e-03 -8.984543e-02 4.014107e-07 1.734023e-08 0.000000e+00 -2.279452e-08 4.039031e+04
4197 2.333520e+00 6.705759e-02 7.299534e-03 -8.972591e-02 4.005265e-07 1.727673e-08 0.000000e+00 -2.284526e-08 4.041319e+04
4198 2.329722e+00 6.691776e-02 7.295554e-03 -8.960610e-02 3.996504e-07 1.721274e-08 0.000000e+00 -2.289407e-08 4.043606e+04
4199 2.325938e+00 6.677781e-02 7.291578e-03 -8.948584e-02 3.987824e-07 1.714822e-08 0.000000e+00 -2.294089e-08 4.045895e+04
4200 2.322168e+00 6.663780e-02 7.287606e-03 -8.936512e-02 3.979226e-07 1.708320e-08 0.000000e+00 -2.298568e-08 4.048184e+04
4201 2.318404e+00 6.649777e-02 7.283638e-03 -8.924407e-02 3.970684e-07 1.701771e-08 0.000000e+00 -2.302848e-08 4.050475e+04
4202 2.314662e+00 6.635768e-02 7.279673e-03 -8.912259e-02 3.962249e-07 1.695175e-08 0.000000e+00 -2.306923e-08 4.052765e+04
4203 2.310934e+00 6.621744e-02 7.275711e-03 -8.900058e-02 3.953896e-07 1.688529e-08 0.000000e+00 -2.310789e-08 4.055057e+04
4204 2.307214e+00 6.607723e-02 7.271754e-03 -8.887810e-02 3.945598e-07 1.681841e-08 0.000000e+00 -2.314447e-08 4.057349e+04
4205 2.303508e+00 6.593688e-02 7.267800e-03 -8.875511e-02 3.937381e-07 1.675104e-08 0.000000e+00 -2.317893e-08 4.059643e+04
4206 2.299816e+00 6.579650e-02 7.263850e-03 -8.863167e-02 3.929247e-07 1.668326e-08 0.000000e+00 -2.321128e-08 4.061937e+04
4207 2.296132e+00 6.565606e-02 7.259904e-03 -8.850767e-02 3.921167e-07 1.661504e-08 0.000000e+00 -2.324148e-08 4.064232e+04
4208 2.292456e+00 6.551560e-02 7.255961e-03 -8.838315e-02 3.913143e-07 1.654643e-08 0.000000e+00 -2.326953e-08 4.066528e+04
4209 2.288795e+00 6.537510e-02 7.252022e-03 -8.825807e-02 3.905201e-07 1.647741e-08 0.000000e+00 -2.329540e-08 4.068824e+04
4210 2.285134e+00 6.523451e-02 7.248088e-03 -8.813239e-02 3.897287e-07 1.640799e-08 0.000000e+00 -2.331907e-08 4.071121e+04
4211 2.281489e+00 6.509395e-02 7.244157e-03 -8.800616e-02 3.889456e-07 1.633822e-08 0.000000e+00 -2.334055e-08 4.073419e+04
4212 2.277860e+00 6.495339e-02 7.240229e-03 -8.787932e-02 3.881706e-07 1.626810e-08 0.000000e+00 -2.335982e-08 4.075718e+04
4213 2.274233e+00 6.481273e-02 7.236306e-03 -8.775183e-02 3.873986e-07 1.619759e-08 0.000000e+00 -2.337684e-08 4.078017e+04
4214 2.270614e+00 6.467215e-02 7.232387e-03 -8.762379e-02 3.866321e-07 1.612679e-08 0.000000e+00 -2.339165e-08 4.080317e+04
4215 2.267005e+00 6.453147e-02 7.228471e-03 -8.749514e-02 3.858712e-07 1.605563e-08 0.000000e+00 -2.340423e-08 4.082618e+04
4216 2.263399e+00 6.439089e-02 7.224560e-03 -8.736582e-02 3.851133e-07 1.598419e-08 0.000000e+00 -2.341454e-08 4.084920e+04
4217 2.259811e+00 6.425031e-02 7.220652e-03 -8.723586e-02 3.843636e-07 1.591245e-08 0.000000e+00 -2.342260e-08 4.087222e+04
4218 2.256226e+00 6.410968e-02 7.216749e-03 -8.710526e-02 3.836169e-07 1.584041e-08 0.000000e+00 -2.342841e-08 4.089526e+04
4219 2.252646e+00 6.396912e-02 7.212849e-03 -8.697403e-02 3.828733e-07 1.576811e-08 0.000000e+00 -2.343196e-08 4.091829e+04
4220 2.249077e+00 6.382861e-02 7.208953e-03 -8.684212e-02 3.821352e-07 1.569557e-08 0.000000e+00 -2.343323e-08 4.094134e+04
4221 2.245522e+00 6.368803e-02 7.205061e-03 -8.670946e-02 3.814029e-07 1.562274e-08 0.000000e+00 -2.343221e-08 4.096439e+04
4222 2.241965e+00 6.354757e-02 7.201172e-03 -8.657611e-02 3.806710e-07 1.554971e-08 0.000000e+00 -2.342891e-08 4.098746e+04
4223 2.238422e+00 6.340714e-02 7.197288e-03 -8.644210e-02 3.799447e-07 1.547646e-08 0.000000e+00 -2.342335e-08 4.101053e+04
4224 2.234886e+00 6.326669e-02 7.193408e-03 -8.630726e-02 3.792216e-07 1.540298e-08 0.000000e+00 -2.341546e-08 4.103361e+04
4225 2.231359e+00 6.312626e-02 7.189531e-03 -8.617168e-02 3.785016e-07 1.532929e-08 0.000000e+00 -2.340529e-08 4.105670e+04
4226 2.227840e+00 6.298591e-02 7.185658e-03 -8.603541e-02 3.777846e-07 1.525543e-08 0.000000e+00 -2.339285e-08 4.107979e+04
4227 2.224331e+00 6.284566e-02 7.181789e-03 -8.589839e-02 3.770708e-07 1.518142e-08 0.000000e+00 -2.337813e-08 4.110289e+04
4228 2.220832e+00 6.270542e-02 7.177923e-03 -8.576060e-02 3.763602e-07 1.510723e-08 0.000000e+00 -2.336112e-08 4.112600e+04
4229 2.217344e+00 6.256530e-02 7.174061e-03 -8.562210e-02 3.756527e-07 1.503291e-08 0.000000e+00 -2.334186e-08 4.114912e+04
4230 2.213860e+00 6.242525e-02 7.170203e-03 -8.548295e-02 3.749458e-07 1.495846e-08 0.000000e+00 -2.332037e-08 4.117223e+04
4231 2.210389e+00 6.228526e-02 7.166349e-03 -8.534306e-02 3.742421e-07 1.488388e-08 0.000000e+00 -2.329663e-08 4.119537e+04
4232 2.206930e+00 6.214550e-02 7.162498e-03 -8.520241e-02 3.735415e-07 1.480925e-08 0.000000e+00 -2.327063e-08 4.121850e+04
4233 2.203479e+00 6.200579e-02 7.158650e-03 -8.506111e-02 3.728415e-07 1.473452e-08 0.000000e+00 -2.324243e-08 4.124166e+04
4234 2.200042e+00 6.186617e-02 7.154807e-03 -8.491906e-02 3.721448e-07 1.465970e-08 0.000000e+00 -2.321200e-08 4.126480e+04
4235 2.196612e+00 6.172676e-02 7.150966e-03 -8.477631e-02 3.714486e-07 1.458485e-08 0.000000e+00 -2.317938e-08 4.128797e+04
4236 2.193198e+00 6.158737e-02 7.147130e-03 -8.463275e-02 3.707557e-07 1.450991e-08 0.000000e+00 -2.314452e-08 4.131113e+04
4237 2.189794e+00 6.144818e-02 7.143296e-03 -8.448850e-02 3.700634e-07 1.443497e-08 0.000000e+00 -2.310749e-08 4.133432e+04
4238 2.186391e+00 6.130910e-02 7.139467e-03 -8.434353e-02 3.693691e-07 1.435999e-08 0.000000e+00 -2.306828e-08 4.135750e+04
4239 2.183013e+00 6.117015e-02 7.135640e-03 -8.419771e-02 3.686807e-07 1.428499e-08 0.000000e+00 -2.302688e-08 4.138069e+04
4240 2.179638e+00 6.103130e-02 7.131817e-03 -8.405116e-02 3.679903e-07 1.420999e-08 0.000000e+00 -2.298332e-08 4.140390e+04
4241 2.176274e+00 6.089268e-02 7.127998e-03 -8.390384e-02 3.673006e-07 1.413502e-08 0.000000e+00 -2.293762e-08 4.142710e+04
4242 2.172921e+00 6.075408e-02 7.124182e-03 -8.375585e-02 3.666116e-07 1.406004e-08 0.000000e+00 -2.288982e-08 4.145032e+04
4243 2.169580e+00 6.061578e-02 7.120370e-03 -8.360707e-02 3.659232e-07 1.398514e-08 0.000000e+00 -2.283990e-08 4.147354e+04
4244 2.166250e+00 6.047752e-02 7.116560e-03 -8.345760e-02 3.652356e-07 1.391025e-08 0.000000e+00 -2.278790e-08 4.149678e+04
4245 2.162933e+00 6.033948e-02 7.112755e-03 -8.330739e-02 3.645487e-07 1.383544e-08 0.000000e+00 -2.273384e-08 4.152001e+04
4246 2.159620e+00 6.020163e-02 7.108953e-03 -8.315654e-02 3.638599e-07 1.376071e-08 0.000000e+00 -2.267776e-08 4.154326e+04
4247 2.156320e+00 6.006402e-02 7.105154e-03 -8.300500e-02 3.631718e-07 1.368609e-08 0.000000e+00 -2.261966e-08 4.156651e+04
4248 2.153033e+00 5.992653e-02 7.101358e-03 -8.285270e-02 3.624845e-07 1.361154e-08 0.000000e+00 -2.255953e-08 4.158978e+04
4249 2.149750e+00 5.978920e-02 7.097567e-03 -8.269967e-02 3.617953e-07 1.353710e-08 0.000000e+00 -2.249742e-08 4.161304e+04
4250 2.146481e+00 5.965216e-02 7.093778e-03 -8.254600e-02 3.611069e-07 1.346282e-08 0.000000e+00 -2.243336e-08 4.163632e+04
4251 2.143224e+00 5.951523e-02 7.089993e-03 -8.239162e-02 3.604193e-07 1.338863e-08 0.000000e+00 -2.236736e-08 4.165960e+04
4252 2.139965e+00 5.937851e-02 7.086212e-03 -8.223647e-02 3.597272e-07 1.331460e-08 0.000000e+00 -2.229942e-08 4.168290e+04
4253 2.136718e+00 5.924205e-02 7.082435e-03 -8.208063e-02 3.590360e-07 1.324074e-08 0.000000e+00 -2.222958e-08 4.170620e+04
4254 2.133484e+00 5.910575e-02 7.078660e-03 -8.192404e-02 3.583456e-07 1.316704e-08 0.000000e+00 -2.215785e-08 4.172951e+04
4255 2.130247e+00 5.896965e-02 7.074890e-03 -8.176678e-02 3.576508e-07 1.309350e-08 0.000000e+00 -2.208428e-08 4.175283e+04
4256 2.127023e+00 5.883386e-02 7.071123e-03 -8.160878e-02 3.569568e-07 1.302020e-08 0.000000e+00 -2.200886e-08 4.177615e+04
4257 2.123804e+00 5.869828e-02 7.067360e-03 -8.145026e-02 3.562611e-07 1.294709e-08 0.000000e+00 -2.193171e-08 4.179949e+04
4258 2.120589e+00 5.856288e-02 7.063600e-03 -8.129101e-02 3.555636e-07 1.287418e-08 0.000000e+00 -2.185276e-08 4.182282e+04
4259 2.117379e+00 5.842785e-02 7.059844e-03 -8.113125e-02 3.548644e-07 1.280154e-08 0.000000e+00 -2.177212e-08 4.184617e+04
4260 2.114181e+00 5.829301e-02 7.056092e-03 -8.097083e-02 3.541661e-07 1.272912e-08 0.000000e+00 -2.168976e-08 4.186952e+04
4261 2.110980e+00 5.815848e-02 7.052343e-03 -8.080982e-02 3.534635e-07 1.265697e-08 0.000000e+00 -2.160574e-08 4.189289e+04
4262 2.107791e+00 5.802423e-02 7.048599e-03 -8.064821e-02 3.527618e-07 1.258509e-08 0.000000e+00 -2.152008e-08 4.191625e+04
4263 2.104598e+00 5.789031e-02 7.044858e-03 -8.048609e-02 3.520558e-07 1.251351e-08 0.000000e+00 -2.143282e-08 4.193963e+04
4264 2.101410e+00 5.775660e-02 7.041121e-03 -8.032329e-02 3.513482e-07 1.244219e-08 0.000000e+00 -2.134395e-08 4.196301e+04
4265 2.098225e+00 5.762317e-02 7.037387e-03 -8.016003e-02 3.506389e-07 1.237116e-08 0.000000e+00 -2.125356e-08 4.198641e+04
4266 2.095053e+00 5.749005e-02 7.033657e-03 -7.999608e-02 3.499305e-07 1.230045e-08 0.000000e+00 -2.116160e-08 4.200980e+04
4267 2.091870e+00 5.735730e-02 7.029931e-03 -7.983158e-02 3.492153e-07 1.223008e-08 0.000000e+00 -2.106816e-08 4.203322e+04
4268 2.088699e+00 5.722473e-02 7.026209e-03 -7.966652e-02 3.485010e-07 1.216000e-08 0.000000e+00 -2.097324e-08 4.205664e+04
4269 2.085532e+00 5.709255e-02 7.022491e-03 -7.950089e-02 3.477851e-07 1.209029e-08 0.000000e+00 -2.087688e-08 4.208005e+04
4270 2.082362e+00 5.696066e-02 7.018776e-03 -7.933476e-02 3.470650e-07 1.202092e-08 0.000000e+00 -2.077913e-08 4.210349e+04
4271 2.079197e+00 5.682910e-02 7.015065e-03 -7.916810e-02 3.463433e-07 1.195191e-08 0.000000e+00 -2.068001e-08 4.212692e+04
4272 2.076030e+00 5.669792e-02 7.011357e-03 -7.900098e-02 3.456174e-07 1.188328e-08 0.000000e+00 -2.057957e-08 4.215037e+04
4273 2.072868e+00 5.656702e-02 7.007653e-03 -7.883331e-02 3.448899e-07 1.181502e-08 0.000000e+00 -2.047781e-08 4.217382e+04
4274 2.069712e+00 5.643646e-02 7.003953e-03 -7.866516e-02 3.441608e-07 1.174715e-08 0.000000e+00 -2.037478e-08 4.219729e+04
4275 2.066561e+00 5.630621e-02 7.000257e-03 -7.849657e-02 3.434300e-07 1.167966e-08 0.000000e+00 -2.027054e-08 4.222075e+04
4276 2.063410e+00 5.617639e-02 6.996564e-03 -7.832753e-02 3.426952e-07 1.161261e-08 0.000000e+00 -2.016509e-08 4.224423e+04
4277 2.060265e+00 5.604684e-02 6.992874e-03 -7.815804e-02 3.419587e-07 1.154594e-08 0.000000e+00 -2.005848e-08 4.226771e+04
4278 2.057120e+00 5.591768e-02 6.989188e-03 -7.798805e-02 3.412181e-07 1.147971e-08 0.000000e+00 -1.995072e-08 4.229121e+04
4279 2.053975e+00 5.578881e-02 6.985505e-03 -7.781772e-02 3.404734e-07 1.141388e-08 0.000000e+00 -1.984188e-08 4.231470e+04
4280 2.050845e+00 5.566036e-02 6.981826e-03 -7.764686e-02 3.397297e-07 1.134851e-08 0.000000e+00 -1.973195e-08 4.233821e+04
4281 2.047709e+00 5.553224e-02 6.978150e-03 -7.747562e-02 3.389794e-07 1.128357e-08 0.000000e+00 -1.962099e-08 4.236173e+04
4282 2.044582e+00 5.540442e-02 6.974477e-03 -7.730403e-02 3.382274e-07 1.121907e-08 0.000000e+00 -1.950905e-08 4.238525e+04
4283 2.041464e+00 5.527704e-02 6.970808e-03 -7.713200e-02 3.374739e-07 1.115504e-08 0.000000e+00 -1.939613e-08 4.240879e+04
4284 2.038349e+00 5.515007e-02 6.967141e-03 -7.695958e-02 3.367163e-07 1.109149e-08 0.000000e+00 -1.928228e-08 4.243232e+04
4285 2.035237e+00 5.502343e-02 6.963478e-03 -7.678682e-02 3.359547e-07 1.102839e-08 0.000000e+00 -1.916755e-08 4.245587e+04
4286 2.032135e+00 5.489716e-02 6.959818e-03 -7.661377e-02 3.351914e-07 1.096578e-08 0.000000e+00 -1.905198e-08 4.247942e+04
4287 2.029037e+00 5.477125e-02 6.956161e-03 -7.644049e-02 3.344241e-07 1.090364e-08 0.000000e+00 -1.893562e-08 4.250299e+04
4288 2.025951e+00 5.464584e-02 6.952507e-03 -7.626687e-02 3.336552e-07 1.084202e-08 0.000000e+00 -1.881847e-08 4.252655e+04
4289 2.022869e+00 5.452075e-02 6.948856e-03 -7.609295e-02 3.328822e-07 1.078088e-08 0.000000e+00 -1.870058e-08 4.255013e+04
4290 2.019792e+00 5.439612e-02 6.945208e-03 -7.591888e-02 3.321052e-07 1.072027e-08 0.000000e+00 -1.858201e-08 4.257371e+04
4291 2.016728e+00 5.427185e-02 6.941563e-03 -7.574446e-02 3.313266e-07 1.066015e-08 0.000000e+00 -1.846275e-08 4.259731e+04
4292 2.013677e+00 5.414802e-02 6.937921e-03 -7.556990e-02 3.305464e-07 1.060056e-08 0.000000e+00 -1.834289e-08 4.262091e+04
4293 2.010623e+00 5.402452e-02 6.934282e-03 -7.539511e-02 3.297597e-07 1.054146e-08 0.000000e+00 -1.822243e-08 4.264451e+04
4294 2.007583e+00 5.390149e-02 6.930645e-03 -7.522004e-02 3.289714e-07 1.048291e-08 0.000000e+00 -1.810138e-08 4.266813e+04
4295 2.004557e+00 5.377891e-02 6.927012e-03 -7.504483e-02 3.281816e-07 1.042490e-08 0.000000e+00 -1.797983e-08 4.269175e+04
4296 2.001528e+00 5.365671e-02 6.923381e-03 -7.486945e-02 3.273851e-07 1.036742e-08 0.000000e+00 -1.785779e-08 4.271539e+04
4297 1.998513e+00 5.353486e-02 6.919753e-03 -7.469387e-02 3.265872e-07 1.031045e-08 0.000000e+00 -1.773528e-08 4.273902e+04
4298 1.995512e+00 5.341351e-02 6.916129e-03 -7.451815e-02 3.257877e-07 1.025405e-08 0.000000e+00 -1.761236e-08 4.276267e+04
4299 1.992516e+00 5.329256e-02 6.912507e-03 -7.434234e-02 3.249842e-07 1.019819e-08 0.000000e+00 -1.748907e-08 4.278632e+04
4300 1.989525e+00 5.317209e-02 6.908888e-03 -7.416649e-02 3.241766e-07 1.014290e-08 0.000000e+00 -1.736546e-08 4.280998e+04
4301 1.986548e+00 5.305200e-02 6.905272e-03 -7.399050e-02 3.233675e-07 1.008815e-08 0.000000e+00 -1.724152e-08 4.283365e+04
