,index,ra_deg,dec_deg,redshift,1.4GHz_flux,30GHz_flux,90GHz_flux,148GHz_flux,219GHz_flux,277GHz_flux,350GHz_flux
7468,7468,5.373459,5.472876,1.90271,3.97435e-01,3.42188e-02,1.41971e-02,9.53617e-03,6.96991e-03,5.77562e-03,4.78991e-03
7469,7469,6.873228,7.181388,1.90335,4.81652e-01,3.80785e-02,1.58109e-02,1.06204e-02,7.76241e-03,6.43232e-03,5.33454e-03
7470,7470,6.882731,7.177546,1.90335,5.00649e-02,4.06170e-03,1.63742e-03,1.09933e-03,8.03469e-04,6.65794e-04,5.52165e-04
7471,7471,5.515624,6.028038,1.90354,1.16583e-01,5.34756e-03,2.21800e-03,1.48986e-03,1.08893e-03,9.02341e-04,7.48342e-04
7472,7472,6.590821,5.036649,1.90605,6.03177e-02,9.56987e-03,2.64592e-03,1.49356e-03,1.02516e-03,8.36515e-04,6.89110e-04
7473,7473,6.131085,6.655830,1.90662,7.17385e-02,6.17281e-03,2.56321e-03,1.72175e-03,1.25841e-03,1.04278e-03,8.64817e-04
7474,7474,4.895045,6.573299,1.90710,1.83645e-01,1.37700e-02,5.71755e-03,3.84056e-03,2.80704e-03,2.32606e-03,1.92908e-03
7475,7475,5.371817,4.979829,1.90806,2.40026e-01,2.06033e-02,8.55537e-03,5.74676e-03,4.20027e-03,3.48056e-03,2.88654e-03
7476,7476,6.854076,7.082508,1.90893,7.79383e-02,6.62492e-03,2.75087e-03,1.84780e-03,1.35054e-03,1.11913e-03,9.28132e-04
7477,7477,5.902999,5.980839,1.90898,6.98951e-02,6.01680e-03,2.49844e-03,1.67824e-03,1.22661e-03,1.01643e-03,8.42962e-04
7478,7478,6.016838,5.364565,1.91075,6.05009e-02,5.17254e-03,2.14785e-03,1.44274e-03,1.05449e-03,8.73803e-04,7.24674e-04
7479,7479,6.021564,5.363189,1.91075,1.80635e-01,1.42977e-02,5.82257e-03,3.90772e-03,2.85579e-03,2.36641e-03,1.96253e-03
7480,7480,6.632977,6.794449,1.91175,6.90365e-02,5.84229e-03,2.36995e-03,1.59068e-03,1.16253e-03,9.63326e-04,7.98918e-04
7481,7481,5.979775,7.054525,1.91182,4.17000e+00,3.53119e-01,1.46604e-01,9.84759e-02,7.19754e-02,5.96424e-02,4.94635e-02
7482,7482,5.980162,7.049567,1.91182,6.77449e-02,5.70388e-03,2.36840e-03,1.59089e-03,1.16277e-03,9.63530e-04,7.99088e-04
7483,7483,6.014700,6.683970,1.91646,5.58752e-02,4.72870e-03,1.96145e-03,1.31753e-03,9.62976e-04,7.97971e-04,6.61784e-04
7484,7484,5.180820,6.376986,1.91720,1.17263e-01,5.46566e-03,2.24287e-03,1.50648e-03,1.10107e-03,9.12403e-04,7.56686e-04
7485,7485,6.748709,5.563832,1.91781,1.28164e+00,1.10234e-01,4.57527e-02,3.07326e-02,2.24623e-02,1.86134e-02,1.54367e-02
7486,7486,6.748801,5.566951,1.91781,8.70844e-01,7.24405e-02,3.00572e-02,2.01897e-02,1.47565e-02,1.22280e-02,1.01411e-02
7487,7487,5.865005,5.949355,1.91847,2.68253e-01,2.29796e-02,9.52826e-03,6.39984e-03,4.67756e-03,3.87606e-03,3.21454e-03
7488,7488,5.498742,6.940738,1.91936,1.15965e-01,7.98894e-03,3.31396e-03,2.22603e-03,1.62699e-03,1.34821e-03,1.11811e-03
7489,7489,5.494424,6.936306,1.91936,3.06702e-01,2.90244e-02,1.20312e-02,7.79615e-03,5.54392e-03,4.53844e-03,3.73262e-03
7490,7490,5.496324,6.945083,1.91936,3.49917e-01,2.01317e-01,7.95544e-02,3.38134e-02,1.49072e-02,9.05881e-03,5.76486e-03
7491,7491,5.498560,6.939532,1.91936,6.11040e-01,1.05795e-01,8.30814e-02,6.11211e-02,4.17667e-02,3.12358e-02,2.23979e-02
7492,7492,5.441335,7.075968,1.92102,2.41590e-01,8.76712e-02,3.42776e-02,1.54905e-02,7.57855e-03,5.02109e-03,3.49398e-03
7493,7493,6.531550,4.934820,1.92146,3.14824e-01,2.52197e-02,1.03940e-02,6.98146e-03,5.10269e-03,4.22835e-03,3.50671e-03
7494,7494,5.179289,6.394107,1.92157,5.49605e-02,4.73713e-03,1.96318e-03,1.31849e-03,9.63649e-04,7.98525e-04,6.62243e-04
7495,7495,6.407951,4.868993,1.92474,7.93401e-02,6.77497e-03,2.81319e-03,1.88966e-03,1.38114e-03,1.14448e-03,9.49159e-04
7496,7496,5.018191,6.516253,1.92521,5.18930e-02,4.32939e-03,1.79768e-03,1.20752e-03,8.82572e-04,7.31344e-04,6.06528e-04
7497,7497,6.530635,6.782620,1.92810,2.87639e-01,2.41849e-02,1.00369e-02,6.74188e-03,4.92760e-03,4.08326e-03,3.38638e-03
7498,7498,6.537393,6.786398,1.92810,7.04005e+00,2.79160e+00,1.35837e+00,7.15300e-01,3.76058e-01,2.45544e-01,1.59180e-01
7499,7499,5.042838,6.691197,1.92829,2.29598e+00,1.94935e-01,8.09069e-02,5.43462e-02,3.97213e-02,3.29151e-02,2.72976e-02
7500,7500,5.043074,6.692977,1.92829,7.11185e-02,6.09721e-03,2.53182e-03,1.70066e-03,1.24300e-03,1.03002e-03,8.54226e-04
7501,7501,6.953495,5.435678,1.92958,4.57721e-01,3.41372e-02,1.41743e-02,9.52109e-03,6.95890e-03,5.76650e-03,4.78235e-03
7502,7502,5.010081,7.000924,1.92959,7.18621e-02,6.12001e-03,2.53408e-03,1.70214e-03,1.24408e-03,1.03091e-03,8.54969e-04
7503,7503,5.001607,7.004060,1.92959,2.94478e-01,3.05680e-02,1.10810e-02,7.10103e-03,5.10489e-03,4.21229e-03,3.48658e-03
7504,7504,5.004942,7.001130,1.92959,5.36351e-02,4.43029e-03,1.83833e-03,1.23483e-03,9.02531e-04,7.47883e-04,6.20245e-04
7505,7505,6.867207,5.625204,1.93024,5.36082e-02,4.77629e-03,1.93221e-03,1.28750e-03,9.38402e-04,7.77045e-04,6.44210e-04
7506,7506,6.863955,5.624314,1.93024,3.20012e-01,2.81353e-02,1.15677e-02,7.72025e-03,5.62548e-03,4.65697e-03,3.86009e-03
7507,7507,6.063553,6.945386,1.93089,6.83227e+00,5.87449e-01,2.43913e-01,1.63840e-01,1.19749e-01,9.92303e-02,8.22951e-02
7508,7508,6.932204,6.902016,1.93113,1.10792e-01,1.70231e-02,6.23529e-03,3.45769e-03,2.19843e-03,1.71403e-03,1.36410e-03
7509,7509,6.088281,7.003713,1.93221,4.13530e-01,3.55272e-02,1.47524e-02,9.90940e-03,7.24272e-03,6.00168e-03,4.97740e-03
7510,7510,7.009127,5.208229,1.93281,4.13065e-01,3.45531e-02,1.43068e-02,9.60955e-03,7.02352e-03,5.82005e-03,4.82676e-03
7511,7511,5.052347,6.523554,1.93312,1.34596e-01,1.15726e-02,4.80463e-03,3.22734e-03,2.35884e-03,1.95465e-03,1.62106e-03
7512,7512,7.187959,5.056988,1.93404,9.66820e-02,1.21166e-02,5.19320e-03,3.11782e-03,2.03855e-03,1.58964e-03,1.25529e-03
7513,7513,7.183805,5.053458,1.93404,4.32786e-01,3.69394e-02,1.53382e-02,1.03029e-02,7.53032e-03,6.24000e-03,5.17505e-03
7514,7514,6.964160,6.932452,1.93420,7.34057e-02,9.04807e-03,2.76458e-03,1.69008e-03,1.19662e-03,9.83765e-04,8.12939e-04
7515,7515,6.960617,6.935444,1.93420,6.89202e-02,1.39204e-02,9.22007e-03,6.17255e-03,3.96888e-03,2.89302e-03,2.04572e-03
7516,7516,6.963568,6.927028,1.93420,7.14832e-01,6.05081e-02,2.51165e-02,1.68711e-02,1.23310e-02,1.02181e-02,8.47418e-03
7517,7517,5.425070,5.189906,1.93526,6.44771e-02,5.81574e-03,2.34135e-03,1.55420e-03,1.13109e-03,9.36237e-04,7.76049e-04
7518,7518,5.026009,6.799641,1.93633,5.02669e-02,4.21721e-03,1.75114e-03,1.17627e-03,8.59726e-04,7.12413e-04,5.90828e-04
7519,7519,6.984363,4.981167,1.93657,6.32796e-02,5.36945e-03,2.22958e-03,1.49764e-03,1.09461e-03,9.07053e-04,7.52249e-04
7520,7520,5.031890,6.507053,1.93695,2.76490e-01,1.38134e-02,5.47152e-03,3.67480e-03,2.68588e-03,2.22565e-03,1.84581e-03
7521,7521,5.881271,6.852281,1.93698,5.29057e-02,4.40155e-03,1.82770e-03,1.22769e-03,8.97312e-04,7.43558e-04,6.16658e-04
7522,7522,5.882145,6.850056,1.93698,1.71234e-01,3.64811e-02,1.54884e-02,8.47194e-03,4.93315e-03,3.54836e-03,2.58782e-03
7523,7523,4.998061,6.466622,1.93728,1.12707e-01,9.65159e-03,4.00416e-03,2.68963e-03,1.96583e-03,1.62899e-03,1.35097e-03
7524,7524,5.835355,6.781305,1.93838,1.02774e-01,8.50837e-03,3.53292e-03,2.37311e-03,1.73449e-03,1.43729e-03,1.19199e-03
7525,7525,6.247976,5.452950,1.93874,4.19393e+01,3.56647e+00,1.48067e+00,9.94587e-01,7.26937e-01,6.02377e-01,4.99572e-01
7526,7526,4.911105,6.130959,1.94091,5.56839e-02,4.73254e-03,1.96470e-03,1.31972e-03,9.64574e-04,7.99295e-04,6.62882e-04
7527,7527,5.404477,6.130985,1.94098,1.39595e+00,2.10734e-01,6.63628e-02,3.72100e-02,2.48513e-02,1.99994e-02,1.63258e-02
7528,7528,5.545592,5.892721,1.94141,6.90167e-02,6.85372e-03,2.53812e-03,1.63950e-03,1.17979e-03,9.73142e-04,8.05102e-04
7529,7529,4.989997,6.389596,1.94296,8.80107e-02,7.44971e-03,3.09304e-03,2.07764e-03,1.51853e-03,1.25833e-03,1.04358e-03
7530,7530,6.941557,6.445054,1.94319,9.75061e-02,8.42287e-03,3.44987e-03,2.31514e-03,1.69188e-03,1.40195e-03,1.16268e-03
7531,7531,5.499753,5.807383,1.94371,1.13761e-01,9.53116e-03,3.66681e-03,2.45933e-03,1.79734e-03,1.48936e-03,1.23518e-03
7532,7532,4.831248,6.963953,1.94442,9.88445e-02,8.47219e-03,3.51199e-03,2.35889e-03,1.72408e-03,1.42866e-03,1.18484e-03
7533,7533,7.173108,7.069796,1.94463,4.95235e-01,4.12095e-02,1.71038e-02,1.14888e-02,8.39710e-03,6.95826e-03,5.77072e-03
7534,7534,6.417260,6.936479,1.94538,2.42452e-01,1.19202e-02,4.83728e-03,3.24898e-03,2.37466e-03,1.96776e-03,1.63193e-03
7535,7535,5.334824,5.721279,1.94583,6.81151e-02,5.80101e-03,2.39014e-03,1.60532e-03,1.17331e-03,9.72265e-04,8.06332e-04
7536,7536,5.328811,5.724486,1.94583,6.17835e-02,5.27018e-03,2.18012e-03,1.46416e-03,1.07012e-03,8.86753e-04,7.35413e-04
7537,7537,5.005723,6.370627,1.94632,6.73962e-02,5.77822e-03,2.39846e-03,1.61107e-03,1.17752e-03,9.75754e-04,8.09226e-04
7538,7538,7.190523,7.032714,1.94662,9.29912e-01,8.00506e-02,3.32155e-02,2.23110e-02,1.63069e-02,1.35128e-02,1.12066e-02
7539,7539,5.109159,6.366969,1.94832,6.51737e-02,5.86383e-03,2.35537e-03,1.56571e-03,1.14016e-03,9.43873e-04,7.82422e-04
7540,7540,5.103848,6.365804,1.94832,1.14245e-01,9.78980e-03,4.06515e-03,2.73062e-03,1.99579e-03,1.65381e-03,1.37156e-03
7541,7541,5.699065,5.303805,1.94908,5.29448e-02,4.22158e-03,1.75296e-03,1.17749e-03,8.60616e-04,7.13150e-04,5.91440e-04
7542,7542,5.181272,6.308914,1.94930,4.06127e-01,3.51041e-02,1.43350e-02,9.62403e-03,7.03384e-03,5.82858e-03,4.83384e-03
7543,7543,5.183878,6.305845,1.94930,6.18165e-01,5.03184e-02,2.06807e-02,1.38910e-02,1.01528e-02,8.41312e-03,6.97729e-03
7544,7544,5.178741,6.304542,1.94930,1.47367e+01,1.26828e+00,5.26644e-01,3.53755e-01,2.58557e-01,2.14253e-01,1.77688e-01
7545,7545,6.757899,5.535138,1.94965,2.85141e+00,2.44345e-01,1.01255e-01,6.80085e-02,4.97063e-02,4.11891e-02,3.41595e-02
7546,7546,7.110455,5.733490,1.95107,2.48992e+01,2.10933e+00,8.71746e-01,5.85497e-01,4.27932e-01,3.54606e-01,2.94087e-01
7547,7547,6.653867,5.521326,1.95487,5.29984e-02,4.55635e-03,1.89172e-03,1.27069e-03,9.28740e-04,7.69601e-04,6.38256e-04
7548,7548,5.015897,4.863938,1.95494,7.68334e-02,6.60292e-03,2.74152e-03,1.84152e-03,1.34595e-03,1.11532e-03,9.24976e-04
7549,7549,5.014062,4.864235,1.95494,5.54866e-01,3.77484e-02,1.56532e-02,1.05144e-02,7.68494e-03,6.36813e-03,5.28130e-03
7550,7550,5.311520,6.290548,1.95623,2.29829e+00,1.92804e-01,8.00337e-02,5.37597e-02,3.92926e-02,3.25599e-02,2.70030e-02
7551,7551,5.317400,6.285681,1.95623,6.28430e-02,5.33965e-03,2.21583e-03,1.48840e-03,1.08786e-03,9.01457e-04,7.47609e-04
7552,7552,7.030328,5.709133,1.95666,1.08171e-01,9.24279e-03,3.83800e-03,2.57804e-03,1.88427e-03,1.56140e-03,1.29492e-03
7553,7553,6.603957,5.585735,1.95811,1.86935e+00,1.60600e-01,6.66646e-02,4.47796e-02,3.27291e-02,2.71210e-02,2.24923e-02
7554,7554,5.331369,5.378494,1.95857,5.19887e-02,1.10827e-02,2.05369e-03,1.00746e-03,6.58179e-04,5.30852e-04,4.35140e-04
7555,7555,5.093107,5.038949,1.95970,3.92045e-01,3.37385e-02,1.40097e-02,9.41052e-03,6.87809e-03,5.69953e-03,4.72682e-03
7556,7556,5.160255,5.915899,1.95988,1.16263e-01,8.62835e-03,3.58280e-03,2.40662e-03,1.75898e-03,1.45758e-03,1.20882e-03
7557,7557,5.283233,5.327735,1.96009,7.73289e-02,6.39911e-03,2.65470e-03,1.78319e-03,1.30333e-03,1.08000e-03,8.95682e-04
7558,7558,5.277360,5.329807,1.96009,7.02310e-02,5.60367e-03,1.33969e-03,8.65091e-04,6.29036e-04,5.20933e-04,4.31958e-04
7559,7559,4.995526,4.948852,1.96056,1.05399e-01,8.97513e-03,3.72617e-03,2.50292e-03,1.82937e-03,1.51591e-03,1.25719e-03
7560,7560,4.997103,4.946724,1.96056,1.59333e-01,1.09592e-02,4.52449e-03,3.03903e-03,2.22120e-03,1.84060e-03,1.52647e-03
7561,7561,4.998788,4.950265,1.96056,7.18416e-01,6.18903e-02,2.55905e-02,1.71874e-02,1.25620e-02,1.04095e-02,8.63298e-03
7562,7562,4.997465,4.949416,1.96056,5.83667e-02,4.46531e-03,1.85359e-03,1.24508e-03,9.10021e-04,7.54090e-04,6.25392e-04
7563,7563,5.179628,6.896215,1.96090,5.17685e-02,3.79342e-03,1.54884e-03,1.04004e-03,7.60138e-04,6.29888e-04,5.22387e-04
7564,7564,5.180775,6.895788,1.96090,9.09265e-01,7.41080e-02,3.07600e-02,2.06619e-02,1.51016e-02,1.25140e-02,1.03783e-02
7565,7565,6.686971,5.369806,1.96143,2.96749e-01,2.53772e-02,1.05377e-02,7.07834e-03,5.17351e-03,4.28703e-03,3.55538e-03
7566,7566,5.038280,4.965415,1.96149,9.37258e-02,1.24562e-02,3.22141e-03,1.98157e-03,1.42001e-03,1.17263e-03,9.71324e-04
7567,7567,5.567715,7.051962,1.96175,1.52800e+00,2.39713e-01,9.27547e-02,5.15864e-02,3.22189e-02,2.47280e-02,1.93815e-02
7568,7568,6.001898,5.516338,1.96338,2.45577e-01,2.21723e-02,8.78132e-03,5.86316e-03,4.28067e-03,3.54661e-03,2.94118e-03
7569,7569,5.617189,5.570858,1.96342,7.15414e-02,5.56483e-03,2.26860e-03,1.52332e-03,1.11336e-03,9.22581e-04,7.65127e-04
7570,7570,5.619332,5.575458,1.96342,6.03628e-02,5.03983e-03,2.08970e-03,1.40368e-03,1.02594e-03,8.50143e-04,7.05053e-04
7571,7571,6.389143,5.981992,1.96573,8.45520e-02,6.87520e-03,2.85485e-03,1.91765e-03,1.40160e-03,1.16143e-03,9.63216e-04
7572,7572,6.219896,5.828786,1.96809,4.75628e-01,4.08105e-02,1.69463e-02,1.13831e-02,8.31981e-03,6.89422e-03,5.71761e-03
7573,7573,5.938464,6.714026,1.96879,1.93846e-01,1.72449e-02,6.61433e-03,4.41168e-03,3.22059e-03,2.66827e-03,2.21276e-03
7574,7574,5.120277,5.132208,1.97063,6.05843e-02,5.49230e-03,2.20205e-03,1.45923e-03,1.06079e-03,8.77645e-04,7.27273e-04
7575,7575,5.118892,5.130518,1.97063,1.28476e-01,1.09608e-02,4.40759e-03,2.95876e-03,2.16246e-03,1.79192e-03,1.48610e-03
7576,7576,5.964278,5.653684,1.97064,1.14865e-01,9.83906e-03,4.08560e-03,2.74435e-03,2.00583e-03,1.66213e-03,1.37846e-03
7577,7577,5.190270,6.416788,1.97370,1.33724e-01,1.14984e-02,4.77436e-03,3.20700e-03,2.34398e-03,1.94234e-03,1.61085e-03
7578,7578,5.190649,6.415751,1.97370,1.75959e-01,1.52536e-02,6.30558e-03,4.22911e-03,3.08947e-03,2.55978e-03,2.12280e-03
7579,7579,5.123124,6.417898,1.97371,1.54401e+00,1.29439e-01,5.37402e-02,3.60980e-02,2.63838e-02,2.18630e-02,1.81317e-02
7580,7580,5.094217,6.420903,1.97402,7.14552e-02,5.87870e-03,2.44108e-03,1.63971e-03,1.19845e-03,9.93096e-04,8.23608e-04
7581,7581,4.903468,6.511294,1.97559,8.63712e-01,7.02231e-02,2.91597e-02,1.95870e-02,1.43160e-02,1.18629e-02,9.83834e-03
7582,7582,5.285722,5.608090,1.97653,1.50831e-01,1.22692e-02,5.08842e-03,3.41796e-03,2.49816e-03,2.07010e-03,1.71681e-03
7583,7583,5.979688,6.662382,1.97724,5.67659e-02,4.70645e-03,1.95421e-03,1.31267e-03,9.59422e-04,7.95025e-04,6.59341e-04
7584,7584,6.208847,5.783201,1.97782,1.18582e+00,1.01563e-01,4.21729e-02,2.83281e-02,2.07048e-02,1.71571e-02,1.42289e-02
7585,7585,6.200915,5.773834,1.97782,2.50918e-01,4.52950e-02,2.83186e-02,1.81663e-02,1.12830e-02,8.10349e-03,5.70570e-03
7586,7586,5.583858,5.761897,1.97838,1.13614e+00,9.65674e-02,4.00019e-02,2.68694e-02,1.96387e-02,1.62736e-02,1.34962e-02
7587,7587,4.960970,6.528139,1.97970,5.68220e-02,4.77698e-03,1.98332e-03,1.33223e-03,9.73715e-04,8.06869e-04,6.69164e-04
7588,7588,5.126232,6.715588,1.98000,7.63646e-02,6.37144e-03,2.64490e-03,1.77661e-03,1.29852e-03,1.07602e-03,8.92376e-04
7589,7589,5.171265,5.197685,1.98169,2.06958e-01,1.65514e-02,6.84790e-03,4.59954e-03,3.36176e-03,2.78572e-03,2.31029e-03
7590,7590,5.567887,5.896579,1.98242,1.77875e-01,1.53023e-02,6.34169e-03,4.25966e-03,3.11335e-03,2.57988e-03,2.13958e-03
7591,7591,5.460544,5.636260,1.98266,6.68504e-02,5.72765e-03,2.37700e-03,1.59666e-03,1.16699e-03,9.67027e-04,8.01988e-04
7592,7592,5.071012,5.351065,1.98532,1.27694e-01,1.07130e-02,4.33260e-03,2.90894e-03,2.12607e-03,1.76177e-03,1.46109e-03
7593,7593,5.867648,5.717974,1.98649,1.39279e-01,1.19847e-02,4.97626e-03,3.34263e-03,2.44310e-03,2.02448e-03,1.67897e-03
7594,7594,4.873173,7.164621,1.98701,1.60584e+00,1.38160e-01,5.73675e-02,3.85345e-02,2.81646e-02,2.33387e-02,1.93555e-02
7595,7595,4.951392,4.801346,1.99179,6.60390e-02,5.46467e-03,2.26915e-03,1.52422e-03,1.11404e-03,9.23153e-04,7.65602e-04
7596,7596,6.467061,6.382729,1.99198,2.50283e+01,2.16210e+00,8.81885e-01,5.91538e-01,4.32249e-01,3.58171e-01,2.97040e-01
7597,7597,5.683235,6.318663,1.99302,2.53934e+01,1.92149e+00,7.92321e-01,5.32185e-01,3.88970e-01,3.22320e-01,2.67311e-01
7598,7598,5.825446,6.382962,1.99437,8.88329e-02,7.60648e-03,3.15852e-03,2.12162e-03,1.55068e-03,1.28497e-03,1.06567e-03
7599,7599,7.043812,6.466148,1.99750,6.63157e-02,5.62121e-03,2.33296e-03,1.56708e-03,1.14537e-03,9.49111e-04,7.87130e-04
7600,7600,5.933366,5.361864,2.00132,3.26510e-01,2.80665e-02,1.16544e-02,7.82845e-03,5.72176e-03,4.74134e-03,3.93216e-03
7601,7601,6.886598,4.816972,2.00244,5.91426e-02,9.58326e-03,2.54782e-03,1.44330e-03,9.97483e-04,8.16185e-04,6.73397e-04
7602,7602,6.890659,4.819767,2.00244,3.22696e-01,2.77018e-02,1.15028e-02,7.72663e-03,5.64734e-03,4.67967e-03,3.88101e-03
7603,7603,6.595127,6.680506,2.00337,6.97110e-02,5.87556e-03,2.43747e-03,1.63727e-03,1.19667e-03,9.91622e-04,8.22386e-04
7604,7604,6.592140,6.676592,2.00337,2.74753e-01,2.28288e-02,9.44539e-03,6.34405e-03,4.63678e-03,3.84227e-03,3.18652e-03
7605,7605,5.896554,6.016238,2.00340,6.50196e-02,5.59128e-03,2.31569e-03,1.55543e-03,1.13685e-03,9.42051e-04,7.81275e-04
7606,7606,6.541649,5.148191,2.00373,1.72256e+01,1.24280e+00,5.16059e-01,3.46644e-01,2.53360e-01,2.09947e-01,1.74116e-01
7607,7607,6.544680,5.146836,2.00373,4.51709e-01,3.79104e-02,1.57289e-02,1.05653e-02,7.72210e-03,6.39893e-03,5.30685e-03
7608,7608,5.883662,6.018617,2.00461,6.08135e-02,5.09915e-03,2.11579e-03,1.42120e-03,1.03875e-03,8.60757e-04,7.13855e-04
7609,7609,5.881053,6.022575,2.00461,5.43475e-02,4.61921e-03,1.91803e-03,1.28837e-03,9.41658e-04,7.80305e-04,6.47134e-04
7610,7610,6.174002,6.260620,2.00664,8.81869e-02,7.56961e-03,3.14323e-03,2.11135e-03,1.54317e-03,1.27875e-03,1.06051e-03
7611,7611,6.396608,5.993803,2.01052,6.59860e-02,5.62027e-03,2.32209e-03,1.55950e-03,1.13981e-03,9.44501e-04,7.83306e-04
7612,7612,6.404291,6.789917,2.01196,8.55448e-02,7.10377e-03,2.94973e-03,1.98138e-03,1.44818e-03,1.20003e-03,9.95227e-04
7613,7613,6.407176,6.790321,2.01196,1.80570e-01,1.77781e-02,6.64351e-03,4.32867e-03,3.13369e-03,2.59093e-03,2.14667e-03
7614,7614,6.410403,6.790982,2.01196,6.63226e-02,5.67594e-03,2.35690e-03,1.58316e-03,1.15712e-03,9.58850e-04,7.95207e-04
7615,7615,4.828509,5.828274,2.01279,1.19537e-01,1.03821e-02,4.26781e-03,2.86284e-03,2.09181e-03,1.73329e-03,1.43745e-03
7616,7616,6.918254,4.815968,2.01511,6.46076e-02,5.51439e-03,2.28978e-03,1.53808e-03,1.12417e-03,9.31545e-04,7.72562e-04
7617,7617,7.053892,7.154411,2.01530,8.24170e-02,2.94528e-02,1.11780e-02,5.05574e-03,2.49656e-03,1.66711e-03,1.16856e-03
7618,7618,5.164110,6.582424,2.01623,2.25848e+00,1.92439e-01,7.98834e-02,5.36586e-02,3.92187e-02,3.24986e-02,2.69522e-02
7619,7619,6.327442,6.327518,2.01660,5.13434e-02,4.41978e-03,1.83527e-03,1.23277e-03,9.01027e-04,7.46636e-04,6.19211e-04
7620,7620,7.143693,5.439570,2.01790,5.46769e-02,4.67707e-03,1.93695e-03,1.30105e-03,9.50931e-04,7.87990e-04,6.53506e-04
7621,7621,5.221558,6.913672,2.01822,1.30481e-01,1.10229e-02,4.57316e-03,3.07184e-03,2.24519e-03,1.86048e-03,1.54296e-03
7622,7622,6.296511,6.067641,2.01997,5.94422e-01,4.88836e-02,2.02753e-02,1.36192e-02,9.95416e-03,8.24852e-03,6.84078e-03
7623,7623,7.151163,5.202755,2.02260,1.07019e-01,9.19674e-03,3.81888e-03,2.56520e-03,1.87489e-03,1.55363e-03,1.28848e-03
7624,7624,7.009990,5.500304,2.02292,9.18669e-02,7.78873e-03,3.22801e-03,2.16821e-03,1.58473e-03,1.31319e-03,1.08907e-03
7625,7625,6.189545,6.036873,2.02384,4.13348e+00,3.53769e-01,1.46476e-01,9.83850e-02,7.19087e-02,5.95872e-02,4.94177e-02
7626,7626,4.813408,6.128335,2.02633,2.71987e+01,2.15448e+00,8.88397e-01,5.96679e-01,4.36105e-01,3.61378e-01,2.99703e-01
7627,7627,6.660641,5.210840,2.02730,5.23329e-02,3.73517e-03,1.54375e-03,1.03690e-03,7.57864e-04,6.28005e-04,5.20825e-04
7628,7628,6.800105,5.267479,2.02966,7.00802e-02,6.02202e-03,2.50060e-03,1.67969e-03,1.22768e-03,1.01731e-03,8.43693e-04
7629,7629,7.197649,5.005543,2.03074,1.06910e-01,9.15499e-03,3.80038e-03,2.55276e-03,1.86580e-03,1.54609e-03,1.28223e-03
7630,7630,5.612780,7.123757,2.03254,5.59283e-02,4.76114e-03,1.97690e-03,1.32791e-03,9.70561e-04,8.04256e-04,6.66997e-04
7631,7631,6.805842,5.353955,2.03433,1.30319e-01,1.11484e-02,4.62919e-03,3.10949e-03,2.27271e-03,1.88328e-03,1.56187e-03
7632,7632,6.930927,6.280079,2.03465,1.08203e-01,9.28348e-03,3.85166e-03,2.58717e-03,1.89094e-03,1.56693e-03,1.29951e-03
7633,7633,5.228802,7.164761,2.03620,1.18684e+00,1.01823e-01,4.22725e-02,2.83950e-02,2.07537e-02,1.71976e-02,1.42626e-02
7634,7634,5.692101,6.174792,2.03818,1.18460e+00,1.01717e-01,4.22347e-02,2.83697e-02,2.07352e-02,1.71822e-02,1.42498e-02
7635,7635,5.997377,6.294260,2.04119,9.34652e-02,8.04662e-03,3.34087e-03,2.24411e-03,1.64020e-03,1.35916e-03,1.12719e-03
7636,7636,6.190615,6.007928,2.04253,8.51403e-02,6.88673e-03,2.61457e-03,1.74715e-03,1.27605e-03,1.05730e-03,8.76828e-04
7637,7637,5.866012,6.593393,2.04259,3.75914e-02,6.33847e-02,6.39730e-02,4.43346e-02,2.71188e-02,1.83883e-02,1.16050e-02
7638,7638,5.977074,6.302541,2.04355,6.16404e-02,5.97884e-03,2.15743e-03,1.40903e-03,1.02167e-03,8.45089e-04,7.00319e-04
7639,7639,5.105360,5.861677,2.04375,1.13390e-01,9.67428e-03,4.01709e-03,2.69834e-03,1.97220e-03,1.63426e-03,1.35535e-03
7640,7640,5.112663,5.860505,2.04375,1.63738e-01,1.40384e-02,5.82926e-03,3.91560e-03,2.86188e-03,2.37150e-03,1.96677e-03
7641,7641,6.246757,7.109507,2.04431,5.29443e-02,4.60325e-03,1.87156e-03,1.25588e-03,9.17816e-04,7.60541e-04,6.30741e-04
7642,7642,6.172363,5.982196,2.04593,1.14415e-01,2.60689e-02,1.55897e-02,9.63886e-03,5.81443e-03,4.10307e-03,2.83711e-03
7643,7643,6.172931,5.980454,2.04593,1.34866e-01,1.11028e-02,4.61021e-03,3.09674e-03,2.26339e-03,1.87556e-03,1.55547e-03
7644,7644,5.816642,6.564114,2.04627,5.88381e-02,4.98023e-03,2.06795e-03,1.38907e-03,1.01527e-03,8.41300e-04,6.97719e-04
7645,7645,6.038669,5.370283,2.04658,5.67846e-02,4.92634e-03,1.99103e-03,1.33561e-03,9.76037e-04,8.08780e-04,6.70746e-04
7646,7646,5.816984,6.230955,2.04814,3.06911e+00,2.58335e-01,1.07169e-01,7.19865e-02,5.26145e-02,4.35990e-02,3.61582e-02
7647,7647,6.138617,5.025013,2.04928,6.86639e-02,5.89518e-03,2.44794e-03,1.64431e-03,1.20182e-03,9.95887e-04,8.25923e-04
