,z,RADeg,decDeg,comoving_pos_x_Mpc,comoving_pos_y_Mpc,comoving_pos_z_Mpc,pec_vel_x_km_s,pec_vel_y_km_s,pec_vel_z_km_s,Mfof,Mvir,Mgas_vir,Rvir,int_tSZ_in_Rvir,int_kSZ_in_Rvir,int_SZ_in_Rvir_148GHz,int_SZ_in_Rvir_219GHz,int_SZ_in_Rvir_277GHz,int_SZ_in_Rvir_30GHz,int_SZ_in_Rvir_90GHz,int_SZ_in_Rvir_350GHz,M200,Mgas_200,R200,int_tSZ_in_R200,int_kSZ_in_R200,int_SZ_in_R200_148GHz,int_SZ_in_R200_219GHz,int_SZ_in_R200_277GHz,int_SZ_in_R200_30GHz,int_SZ_in_R200_90GHz,int_SZ_in_R200_350GHz,M500,Mgas_500,R500,int_tSZ_in_R500,int_kSZ_in_R500,int_SZ_in_R500_148GHz,int_SZ_in_R500_219GHz,int_SZ_in_R500_277GHz,int_SZ_in_R500_30GHz,int_SZ_in_R500_90GHz,int_SZ_in_R500_350GHz,Mstar,rho_gas_c,T_c,P_c,Phi_c
17251,0.8849,3.385079,9.575969000000004,2986.56,176.6538,504.7311,-295.7999,84.77872,108.0311,29603130000000.0,27873080000000.0,2178541000000.0,0.5022768,1.123804e-06,8.483057e-07,-2.507481e-07,8.634845e-07,1.898395e-06,-1.34334e-06,-9.433321e-07,3.286366e-06,25662460000000.0,1921913000000.0,0.443882,1.05067e-06,7.717127e-07,-2.556947e-07,7.857842e-07,1.753074e-06,-1.277173e-06,-9.031617e-07,3.050509e-06,16916080000000.0,1153940000000.0,0.2866436,7.880951e-07,5.252604e-07,-2.450322e-07,5.354673e-07,1.260235e-06,-1.011205e-06,-7.305598e-07,2.232818e-06,928173600000.0,174500000000000.0,1.239522,36800000000000.0,-1.039092
17253,0.886,5.767595,0.9377423000000016,3021.672,305.2037,49.71084,-417.9056,86.47089,196.8527,43924130000000.0,20664520000000.0,1734445000000.0,0.4545795,9.110233e-07,1.11093e-06,2.176256e-07,1.121881e-06,1.963021e-06,-6.670937e-07,-3.434604e-07,3.092243e-06,18646130000000.0,1480020000000.0,0.3997728,8.195917e-07,9.718807e-07,1.683385e-07,9.816361e-07,1.738129e-06,-6.275723e-07,-3.36394e-07,2.753837e-06,13840430000000.0,853965600000.0,0.267981,5.647488e-07,6.129041e-07,5.946279e-08,6.194013e-07,1.140143e-06,-4.889337e-07,-2.882334e-07,1.839608e-06,732764000000.0,107900000000000.0,1.08401,19900000000000.0,-0.921888
17254,0.8864,6.053739,1.4966769999999987,3019.671,320.244,79.34009,-614.0202,-133.9777,-44.50085,36427230000000.0,32582670000000.0,3175815000000.0,0.5400058,1.759721e-06,2.791219e-06,1.061291e-06,2.805507e-06,4.430941e-06,-6.439443e-07,-2.017387e-08,6.61992e-06,31333190000000.0,2780587000000.0,0.4773437,1.642278e-06,2.540617e-06,9.263625e-07,2.553769e-06,4.070277e-06,-6.650212e-07,-8.283774e-08,6.112796e-06,19799500000000.0,1535468000000.0,0.301248,1.195838e-06,1.695813e-06,5.20976e-07,1.704882e-06,2.807912e-06,-6.376958e-07,-2.136472e-07,4.294183e-06,1042645000000.0,96660000000000.0,1.189389,19560000000000.0,-0.964557
17255,0.8881,9.303196,4.871760000000003,2991.87,490.1089,258.4073,-229.4014,273.5481,101.61,79678560000000.0,71028290000000.0,7610493000000.0,0.6853608,6.421253e-06,1.748491e-06,-4.500503e-06,1.820341e-06,7.676981e-06,-1.074926e-05,-8.453105e-06,1.555335e-05,66703160000000.0,6803831000000.0,0.6095751,6.070561e-06,1.617378e-06,-4.289436e-06,1.684388e-06,7.219155e-06,-1.019688e-05,-8.025839e-06,1.466381e-05,42290190000000.0,3887291000000.0,0.3858781,4.390239e-06,1.068792e-06,-3.20004e-06,1.114193e-06,5.110216e-06,-7.472164e-06,-5.901109e-06,1.0489e-05,1867334000000.0,112600000000000.0,1.881257,36040000000000.0,-1.582
17258,0.8885,4.730758000000001,0.7608313999999985,3032.658,250.969,40.41075,-410.9436,-269.7095,-155.0065,34601060000000.0,31525410000000.0,2604950000000.0,0.5225249,1.426324e-06,1.586884e-06,1.888909e-07,1.602206e-06,2.916782e-06,-1.195793e-06,-6.889212e-07,4.683705e-06,29026450000000.0,2325193000000.0,0.4653329,1.340236e-06,1.454182e-06,1.407354e-07,1.46843e-06,2.703308e-06,-1.160348e-06,-6.840296e-07,4.363302e-06,21241210000000.0,1459093000000.0,0.3079991,1.019042e-06,1.010373e-06,1.218869e-08,1.020761e-06,1.958654e-06,-9.770187e-07,-6.147306e-07,3.219992e-06,989898000000.0,104900000000000.0,1.200739,21430000000000.0,-0.9953529
17259,0.8853,3.225673,4.6803900000000045,3020.659,170.2388,247.695,-346.9296,-127.9643,41.43022,72277780000000.0,70451610000000.0,7134495000000.0,0.7093367,6.158504e-06,3.220167e-06,-2.782509e-06,3.269022e-06,8.883905e-06,-8.763455e-06,-6.565353e-06,1.645504e-05,69106010000000.0,6551533000000.0,0.6206802,5.914944e-06,3.010117e-06,-2.754162e-06,3.056031e-06,8.446609e-06,-8.498519e-06,-6.387034e-06,1.571657e-05,58533470000000.0,4935092000000.0,0.4316005,5.136752e-06,2.419747e-06,-2.58345e-06,2.456869e-06,7.13214e-06,-7.571928e-06,-5.737375e-06,1.344088e-05,1699997000000.0,182100000000000.0,2.066367,64020000000000.0,-1.8018
17260,0.8856,5.436986,5.357273000000003,3009.194,286.4126,283.4639,-379.2738,-382.1412,107.0504,71604980000000.0,63627510000000.0,7105992000000.0,0.6620295,5.784792e-06,3.743082e-06,-1.905589e-06,3.789448e-06,9.078005e-06,-7.522078e-06,-5.459856e-06,1.620712e-05,59398490000000.0,6441838000000.0,0.5900826,5.524877e-06,3.494351e-06,-1.899677e-06,3.537821e-06,8.58691e-06,-7.263737e-06,-5.293931e-06,1.539425e-05,44981380000000.0,4271722000000.0,0.3945401,4.438341e-06,2.577327e-06,-1.753117e-06,2.609536e-06,6.659533e-06,-6.06204e-06,-4.478808e-06,1.212328e-05,1644771000000.0,186600000000000.0,1.943144,61690000000000.0,-1.682702
17261,0.8853,5.385124,6.9027280000000015,3000.267,282.8228,364.8273,-46.96513,32.11048,186.2433,43635790000000.0,36523350000000.0,3749825000000.0,0.5590552,2.337805e-06,1.072603e-07,-2.167809e-06,1.436359e-07,2.28411e-06,-4.446484e-06,-3.610472e-06,5.151527e-06,33351580000000.0,3239853000000.0,0.4843318,2.159381e-06,9.610288e-08,-2.004991e-06,1.293465e-07,2.105681e-06,-4.109743e-06,-3.337425e-06,4.753667e-06,23740170000000.0,2004912000000.0,0.3194114,1.637236e-06,6.661237e-08,-1.525609e-06,9.095516e-08,1.587528e-06,-3.121399e-06,-2.535558e-06,3.593801e-06,1112136000000.0,192400000000000.0,1.517673,49680000000000.0,-1.27413
17262,0.8864,7.974799000000001,7.2617859999999945,2984.499,418.1054,384.0139,307.8369,29.64252,-223.9286,108801100000000.0,77371820000000.0,9552001000000.0,0.7055322,1.065654e-05,-3.968386e-06,-1.426121e-05,-3.798191e-06,5.848497e-06,-2.468364e-05,-2.084284e-05,1.878091e-05,68625440000000.0,8111624000000.0,0.6165814,9.855084e-06,-3.582036e-06,-1.309877e-05,-3.426738e-06,5.48995e-06,-2.273724e-05,-1.918465e-05,1.744634e-05,45365840000000.0,4445983000000.0,0.3952607,6.909225e-06,-2.308344e-06,-8.975024e-06,-2.205114e-06,4.03415e-06,-1.573208e-05,-1.323968e-05,1.240741e-05,1987682000000.0,118400000000000.0,2.217512,44670000000000.0,-1.85922
17263,0.8839,4.402784,6.814683000000002,3001.301,231.0842,359.7251,-557.7776,193.8333,-47.26723,62185800000000.0,59494610000000.0,5583660000000.0,0.6477827,4.329072e-06,4.200144e-06,-3.986378e-08,4.230653e-06,8.203413e-06,-4.236996e-06,-2.698088e-06,1.356117e-05,55169470000000.0,4918339000000.0,0.5732556,4.070472e-06,3.860165e-06,-1.259429e-07,3.888272e-06,7.622377e-06,-4.072288e-06,-2.625142e-06,1.265901e-05,33832150000000.0,2741998000000.0,0.3607939,2.944642e-06,2.544661e-06,-3.36966e-07,2.563115e-06,5.260105e-06,-3.19162e-06,-2.144181e-06,8.900235e-06,1674773000000.0,98580000000000.0,1.683154,28230000000000.0,-1.37115
17264,0.8839,1.736171,8.876634999999997,2993.282,90.7299,467.6997,-225.6101,160.1511,-224.1901,37196140000000.0,33543810000000.0,2831700000000.0,0.5350648,1.586626e-06,1.047737e-06,-5.033606e-07,1.069186e-06,2.529429e-06,-2.046249e-06,-1.481247e-06,4.487942e-06,30564270000000.0,2466343000000.0,0.4732752,1.481135e-06,9.566757e-07,-4.911439e-07,9.765541e-07,2.339381e-06,-1.931437e-06,-1.403958e-06,4.167422e-06,16531620000000.0,1166217000000.0,0.2833141,9.601005e-07,5.620806e-07,-3.75952e-07,5.745017e-07,1.456865e-06,-1.309542e-06,-9.674815e-07,2.641026e-06,1122040000000.0,61030000000000.0,1.102717,11450000000000.0,-0.875457
17265,0.8856,4.967117,9.163244000000006,2986.501,259.558,483.5577,-482.0672,263.5497,246.5932,29507020000000.0,28161420000000.0,2377065000000.0,0.5124812,1.204365e-06,1.348952e-06,1.681751e-07,1.362548e-06,2.473357e-06,-1.001714e-06,-5.735324e-07,3.96569e-06,26719710000000.0,2143059000000.0,0.454365,1.145208e-06,1.250644e-06,1.280049e-07,1.263457e-06,2.319422e-06,-9.843904e-07,-5.772141e-07,3.738222e-06,19415040000000.0,1391799000000.0,0.2997552,9.189289e-07,9.148659e-07,1.448288e-08,9.247787e-07,1.771207e-06,-8.780299e-07,-5.512184e-07,2.908943e-06,905671300000.0,143700000000000.0,1.184523,28960000000000.0,-0.9923497
17266,0.8856,10.71745,6.256361000000005,2965.141,561.2045,330.84,-412.2775,232.2967,-242.8167,37100030000000.0,35562200000000.0,2849489000000.0,0.5448398,1.604211e-06,1.541188e-06,-2.990094e-08,1.559185e-06,3.036447e-06,-1.58816e-06,-1.017557e-06,5.021441e-06,33639920000000.0,2574363000000.0,0.4886102,1.519075e-06,1.425074e-06,-6.24533e-08,1.441953e-06,2.840431e-06,-1.537986e-06,-9.976227e-07,4.719771e-06,22875150000000.0,1591018000000.0,0.3147234,1.140775e-06,9.686225e-07,-1.478422e-07,9.807335e-07,2.029626e-06,-1.255834e-06,-8.498854e-07,3.439898e-06,1099583000000.0,127600000000000.0,1.292985,28070000000000.0,-1.089
17267,0.8878,10.8423,6.451059999999999,2968.247,568.4949,341.7212,-604.5153,138.1297,-509.6158,49114290000000.0,37388370000000.0,3384503000000.0,0.5535975,2.246244e-06,3.071367e-06,8.63882e-07,3.088097e-06,5.160093e-06,-1.313919e-06,-5.167259e-07,7.952448e-06,33447700000000.0,2820976000000.0,0.4856064,2.009757e-06,2.688066e-06,7.132872e-07,2.702793e-06,4.556047e-06,-1.235164e-06,-5.218461e-07,7.053919e-06,17588870000000.0,1228177000000.0,0.2885483,1.162541e-06,1.428741e-06,2.871384e-07,1.436675e-06,2.507256e-06,-8.39796e-07,-4.27039e-07,3.950963e-06,1237181000000.0,61510000000000.0,1.295734,13560000000000.0,-1.030035
17268,0.8835,8.810357,1.8531130000000058,2992.918,463.8823,97.98973,-220.5249,-35.09429,-92.32357,30083700000000.0,28449760000000.0,2507541000000.0,0.5220557,1.220698e-06,7.739865e-07,-4.18934e-07,7.911521e-07,1.914614e-06,-1.606117e-06,-1.171404e-06,3.420731e-06,26431370000000.0,2196707000000.0,0.4489747,1.143267e-06,7.027602e-07,-4.143534e-07,7.186979e-07,1.770586e-06,-1.526224e-06,-1.119043e-06,3.18093e-06,21048980000000.0,1492914000000.0,0.307548,9.130242e-07,5.145081e-07,-3.772929e-07,5.268948e-07,1.366183e-06,-1.265228e-06,-9.399438e-07,2.491914e-06,891046500000.0,157800000000000.0,1.1718,31460000000000.0,-0.9939599
17269,0.8889,5.003548,2.419023999999998,3030.231,265.2999,128.5019,-88.15014,-449.133,-448.2108,50363770000000.0,33832150000000.0,3485266000000.0,0.5348194,2.259184e-06,7.42633e-07,-1.462545e-06,7.747831e-07,2.849479e-06,-3.663563e-06,-2.856677e-06,5.63128e-06,29122560000000.0,2852444000000.0,0.462773,1.989942e-06,6.366389e-07,-1.305397e-06,6.646557e-07,2.49139e-06,-3.244047e-06,-2.533246e-06,4.941103e-06,16339390000000.0,1309764000000.0,0.2812232,1.187849e-06,3.48594e-07,-8.099746e-07,3.646944e-07,1.453675e-06,-1.967102e-06,-1.542641e-06,2.914826e-06,1134392000000.0,82730000000000.0,1.310796,18450000000000.0,-1.059432
17270,0.8853,1.35035,2.151229999999997,3032.072,71.47329,113.9275,170.7604,-270.1742,247.5688,57187870000000.0,55073360000000.0,5074395000000.0,0.6307118,3.554164e-06,-1.205851e-06,-4.653913e-06,-1.143622e-06,2.099851e-06,-8.126676e-06,-6.850843e-06,6.439445e-06,49594860000000.0,4521902000000.0,0.5531723,3.374866e-06,-1.11587e-06,-4.389517e-06,-1.057255e-06,2.021548e-06,-7.687049e-06,-6.475438e-06,6.141425e-06,31621530000000.0,2731788000000.0,0.3507254,2.639348e-06,-7.943066e-07,-3.353008e-06,-7.499817e-07,1.654507e-06,-5.931764e-06,-4.98376e-06,4.873974e-06,1555822000000.0,125300000000000.0,1.571901,33510000000000.0,-1.34541
17271,0.8846,2.445804,3.8791779999999942,3023.175,129.1297,205.1826,-448.1114,-277.9742,237.6597,67183730000000.0,66799280000000.0,6932851000000.0,0.6860523,5.427994e-06,3.896731e-06,-1.406676e-06,3.937108e-06,8.901394e-06,-6.67467e-06,-4.740643e-06,1.559627e-05,64973110000000.0,6429591000000.0,0.6065168,5.240441e-06,3.673511e-06,-1.445899e-06,3.711786e-06,8.50292e-06,-6.531787e-06,-4.664384e-06,1.496517e-05,56322840000000.0,4910703000000.0,0.4258965,4.601612e-06,3.008504e-06,-1.484721e-06,3.040099e-06,7.242577e-06,-5.950417e-06,-4.310067e-06,1.291341e-05,1643930000000.0,125700000000000.0,1.753935,37510000000000.0,-1.528109
17272,0.8871,9.28562,5.372586999999997,2986.617,488.3076,284.6062,-248.6921,-65.05399,-182.8799,47480350000000.0,28930330000000.0,2688688000000.0,0.5079797,1.84259e-06,1.15716e-06,-6.434282e-07,1.180508e-06,2.874102e-06,-2.434618e-06,-1.778386e-06,5.147406e-06,24893540000000.0,2116845000000.0,0.4392217,1.59303e-06,9.794217e-07,-5.771083e-07,9.994199e-07,2.463214e-06,-2.12569e-06,-1.55828e-06,4.4283e-06,11437570000000.0,752539700000.0,0.2503697,8.10565e-07,4.607931e-07,-3.308224e-07,4.705871e-07,1.214545e-06,-1.118752e-06,-8.299246e-07,2.213763e-06,1073315000000.0,72040000000000.0,1.30215,15960000000000.0,-1.017
17273,0.8889,8.427055,6.095831999999997,2994.581,443.6462,323.2986,-197.0818,-19.04086,-104.5529,128312300000000.0,85060950000000.0,9599617000000.0,0.7271565,9.726462e-06,2.863382e-06,-6.596663e-06,2.958631e-06,1.181194e-05,-1.605638e-05,-1.257781e-05,2.373379e-05,74488400000000.0,8162323000000.0,0.6337026,8.901733e-06,2.552978e-06,-6.10315e-06,2.638296e-06,1.073686e-05,-1.47607e-05,-1.157649e-05,2.164471e-05,41617390000000.0,3878447000000.0,0.3837267,5.587414e-06,1.46706e-06,-3.962072e-06,1.516305e-06,6.590203e-06,-9.396086e-06,-7.396054e-06,1.342956e-05,2268575000000.0,81590000000000.0,2.009155,27890000000000.0,-1.74042
17274,0.8889,8.155998,6.686040000000007,2993.216,428.9828,354.468,-157.7724,-122.5919,133.7811,56611180000000.0,51997710000000.0,5529055000000.0,0.6192267,4.04855e-06,1.13177e-06,-2.809672e-06,1.180979e-06,4.879104e-06,-6.749729e-06,-5.302834e-06,9.847924e-06,50556000000000.0,5141079000000.0,0.5612672,3.912265e-06,1.072059e-06,-2.73628e-06,1.119174e-06,4.691847e-06,-6.543689e-06,-5.145362e-06,9.492667e-06,40944590000000.0,3650780000000.0,0.3816216,3.293746e-06,8.312984e-07,-2.373346e-06,8.692953e-07,3.873482e-06,-5.578758e-06,-4.400975e-06,7.912507e-06,1370140000000.0,227200000000000.0,1.811664,70030000000000.0,-1.577617
17275,0.8878,4.045263,5.862002999999999,3018.401,213.4634,310.6724,-427.6696,102.2299,136.7232,45077500000000.0,34312720000000.0,3344451000000.0,0.5392478,2.113906e-06,1.884805e-06,-1.842983e-07,1.906868e-06,3.850762e-06,-2.236706e-06,-1.484826e-06,6.464692e-06,31717640000000.0,2880026000000.0,0.4781528,1.919297e-06,1.670385e-06,-2.079663e-07,1.69016e-06,3.454511e-06,-2.071401e-06,-1.388666e-06,5.827338e-06,20183950000000.0,1517237000000.0,0.3023742,1.26273e-06,1.010937e-06,-2.242044e-07,1.023321e-06,2.182682e-06,-1.450126e-06,-1.000761e-06,3.742673e-06,1085311000000.0,96200000000000.0,1.342322,21970000000000.0,-1.085967
17276,0.8853,4.705349,7.0037199999999995,3002.161,247.1047,370.0641,-361.0855,127.0451,-400.6089,86118200000000.0,50844340000000.0,5614164000000.0,0.6158362,5.298307e-06,3.659878e-06,-1.517561e-06,3.706931e-06,8.559774e-06,-6.66245e-06,-4.774715e-06,1.509595e-05,45077500000000.0,4770990000000.0,0.5364966,4.802416e-06,3.228908e-06,-1.463044e-06,3.270684e-06,7.667341e-06,-6.126316e-06,-4.415006e-06,1.35902e-05,31813760000000.0,2759626000000.0,0.3521649,3.352335e-06,2.079581e-06,-1.193603e-06,2.106762e-06,5.171371e-06,-4.448633e-06,-3.253459e-06,9.302287e-06,1433302000000.0,135700000000000.0,1.771517,40900000000000.0,-1.562145
17277,0.8846,2.608762,8.832076,2994.403,136.4339,465.7574,-95.10315,-142.8289,31.86554,46999780000000.0,43539670000000.0,4320775000000.0,0.5828252,2.580889e-06,5.460358e-07,-1.968467e-06,5.839284e-07,2.949402e-06,-4.481922e-06,-3.560141e-06,6.120183e-06,41713500000000.0,3914732000000.0,0.5221705,2.460391e-06,5.097955e-07,-1.887071e-06,5.456704e-07,2.800159e-06,-4.283169e-06,-3.404346e-06,5.822489e-06,27584740000000.0,2360460000000.0,0.3375684,1.848333e-06,3.501553e-07,-1.4496e-06,3.762103e-07,2.067904e-06,-3.24961e-06,-2.589124e-06,4.336902e-06,1266569000000.0,107500000000000.0,1.323696,24210000000000.0,-1.12365
17278,0.8842,4.44664,9.648821999999996,2980.779,231.7994,508.304,-415.9084,-24.87178,-224.6133,40656250000000.0,22394580000000.0,1939594000000.0,0.4698777,1.272329e-06,1.533103e-06,2.853417e-07,1.547105e-06,2.721113e-06,-9.495341e-07,-4.977185e-07,4.298584e-06,20376180000000.0,1574245000000.0,0.4131555,1.097561e-06,1.292922e-06,2.166837e-07,1.304881e-06,2.317348e-06,-8.485524e-07,-4.587655e-07,3.677915e-06,9707521000000.0,572333000000.0,0.2366871,5.555225e-07,6.022994e-07,5.782565e-08,6.081145e-07,1.120015e-06,-4.813062e-07,-2.839514e-07,1.808218e-06,848754500000.0,38650000000000.0,1.021323,6716000000000.0,-0.780813
17279,0.8885,8.706667,1.303632999999997,3007.859,460.6253,69.24667,-711.5354,-58.73294,1.865783,117451400000000.0,107263300000000.0,12867860000000.0,0.7867763,1.464123e-05,1.229568e-05,-2.023857e-06,1.231052e-05,2.564661e-05,-1.619046e-05,-1.098114e-05,4.373037e-05,96498520000000.0,11127260000000.0,0.6906372,1.387617e-05,1.141762e-05,-2.151022e-06,1.142914e-05,2.406257e-05,-1.557715e-05,-1.063926e-05,4.11967e-05,55265590000000.0,5567687000000.0,0.4217686,1.01615e-05,7.652034e-06,-2.274981e-06,7.651512e-06,1.688257e-05,-1.210621e-05,-8.487446e-06,2.941338e-05,2619370000000.0,128300000000000.0,2.510932,54810000000000.0,-2.072912
17280,0.8871,9.061788,1.8921670000000033,3000.548,478.5576,100.3806,-320.3595,-439.9168,-77.88165,75545660000000.0,56130610000000.0,6815449000000.0,0.6335617,5.852518e-06,3.58858e-06,-2.125874e-06,3.637415e-06,8.988904e-06,-7.808996e-06,-5.72248e-06,1.620088e-05,49018170000000.0,5655408000000.0,0.5514532,5.255481e-06,3.147396e-06,-1.983112e-06,3.190277e-06,7.993649e-06,-7.0864e-06,-5.212445e-06,1.446818e-05,29410900000000.0,2775972000000.0,0.3432379,3.382463e-06,1.85971e-06,-1.439839e-06,1.884863e-06,4.970856e-06,-4.724168e-06,-3.517334e-06,9.133575e-06,1594109000000.0,128000000000000.0,1.915279,41710000000000.0,-1.54143
17281,0.8878,8.753858,2.569218000000005,3003.336,462.4647,136.3522,-308.7619,163.6625,47.51061,50748230000000.0,46230870000000.0,4714567000000.0,0.5934476,3.127883e-06,1.77739e-06,-1.276621e-06,1.813721e-06,4.68224e-06,-4.317086e-06,-3.202181e-06,8.53673e-06,42578530000000.0,4199437000000.0,0.5261751,2.95757e-06,1.641645e-06,-1.245702e-06,1.675625e-06,4.38712e-06,-4.120591e-06,-3.06628e-06,8.031088e-06,29987590000000.0,2637066000000.0,0.3487028,2.29417e-06,1.172425e-06,-1.066159e-06,1.197662e-06,3.298452e-06,-3.296131e-06,-2.477962e-06,6.12312e-06,1322665000000.0,121000000000000.0,1.472806,30320000000000.0,-1.23156
17282,0.886,6.358465000000001,3.350890999999994,3012.779,335.726,177.4927,-125.2729,-111.0726,-49.42173,51805480000000.0,44789150000000.0,4536729000000.0,0.5889995,3.016553e-06,8.638138e-07,-2.075233e-06,9.045062e-07,3.666573e-06,-5.011455e-06,-3.934218e-06,7.372869e-06,41713500000000.0,4087267000000.0,0.5223396,2.863844e-06,7.992934e-07,-1.990605e-06,8.37547e-07,3.458957e-06,-4.778175e-06,-3.755351e-06,6.976997e-06,31140960000000.0,2738067000000.0,0.352327,2.30927e-06,5.918761e-07,-1.6567e-06,6.216045e-07,2.732943e-06,-3.904437e-06,-3.079324e-06,5.567867e-06,1274251000000.0,113400000000000.0,1.438308,27750000000000.0,-1.224
17283,0.8878,4.130336,3.2767730000000004,3029.091,218.74,173.8759,-588.1187,-42.01665,-27.68018,55073360000000.0,38926200000000.0,3292991000000.0,0.5613686,1.873086e-06,2.698776e-06,8.592186e-07,2.714259e-06,4.442122e-06,-9.56285e-07,-2.918843e-07,6.769013e-06,35562200000000.0,2935450000000.0,0.49708,1.755488e-06,2.457453e-06,7.336489e-07,2.471744e-06,4.090591e-06,-9.678248e-07,-3.45082e-07,6.270954e-06,24509090000000.0,1816910000000.0,0.3261361,1.320122e-06,1.683402e-06,3.877903e-07,1.693548e-06,2.909484e-06,-8.916052e-07,-4.23147e-07,4.547949e-06,1175182000000.0,102600000000000.0,1.263747,22060000000000.0,-1.12662
17284,0.8881,3.9327070000000006,3.5133549999999945,3029.869,208.2934,186.4627,-411.234,254.3755,-19.01364,76410680000000.0,71604980000000.0,7050501000000.0,0.6975193,5.567857e-06,3.69802e-06,-1.739924e-06,3.745694e-06,8.840237e-06,-7.145824e-06,-5.161657e-06,1.570423e-05,67183730000000.0,6343218000000.0,0.6135866,5.306147e-06,3.436177e-06,-1.74535e-06,3.480818e-06,8.334106e-06,-6.897087e-06,-5.005946e-06,1.487405e-05,41425160000000.0,3743909000000.0,0.3833968,4.054351e-06,2.38398e-06,-1.572463e-06,2.415444e-06,6.117816e-06,-5.508639e-06,-4.062842e-06,1.111022e-05,1875334000000.0,109900000000000.0,1.75473,32810000000000.0,-1.526065
17285,0.8874,4.754889000000001,3.853579999999998,3023.379,251.4832,204.3559,-223.0642,-220.7999,-8.51055,29314790000000.0,25085770000000.0,2377165000000.0,0.4854154,1.177602e-06,7.801863e-07,-3.709461e-07,7.964737e-07,1.880462e-06,-1.516166e-06,-1.096828e-06,3.333929e-06,23451830000000.0,2124439000000.0,0.4310033,1.108449e-06,7.166247e-07,-3.667956e-07,7.318443e-07,1.751925e-06,-1.444755e-06,-1.050009e-06,3.119845e-06,19511160000000.0,1434390000000.0,0.2985168,8.864649e-07,5.301794e-07,-3.359629e-07,5.42048e-07,1.35716e-06,-1.198023e-06,-8.822399e-07,2.450606e-06,806507600000.0,104300000000000.0,1.075216,19080000000000.0,-0.876546
17286,0.8874,0.9111922000000001,11.376470000000003,2980.971,47.41128,599.8714,-150.7289,231.7118,34.20044,112069000000000.0,71797210000000.0,7002607000000.0,0.6903257,6.805381e-06,1.509655e-06,-5.109095e-06,1.588914e-06,7.792823e-06,-1.173362e-05,-9.299006e-06,1.61334e-05,66607050000000.0,6308160000000.0,0.6141511,6.373107e-06,1.377066e-06,-4.820142e-06,1.450128e-06,7.257422e-06,-1.102384e-05,-8.7435e-06,1.506625e-05,45750300000000.0,3924552000000.0,0.3963929,4.850213e-06,9.471349e-07,-3.765683e-06,9.99069e-07,5.410662e-06,-8.486828e-06,-6.750234e-06,1.134737e-05,1845906000000.0,138300000000000.0,1.991932,46870000000000.0,-1.806175
17287,0.8878,7.895335,7.233628000000003,2988.679,414.4654,382.9705,54.73092,476.2977,-280.6264,97459660000000.0,48729830000000.0,5107511000000.0,0.6084051,4.672189e-06,-6.740418e-07,-5.210332e-06,-6.013647e-07,3.659843e-06,-9.771893e-06,-8.095496e-06,9.370657e-06,45173610000000.0,4358498000000.0,0.5374821,4.198181e-06,-5.913854e-07,-4.666712e-06,-5.268163e-07,3.300447e-06,-8.765415e-06,-7.25888e-06,8.430622e-06,31429300000000.0,2401093000000.0,0.3504202,2.820645e-06,-3.65304e-07,-3.101559e-06,-3.237646e-07,2.243597e-06,-5.855196e-06,-4.842456e-06,5.68728e-06,1384902000000.0,85890000000000.0,1.721749,25160000000000.0,-1.466819
17288,0.8842,6.894188,8.296204999999999,2978.944,360.1852,437.543,188.0424,272.9408,-416.8792,48633720000000.0,41136820000000.0,3945473000000.0,0.5739861,2.739559e-06,-8.712245e-07,-3.530914e-06,-8.23272e-07,1.679186e-06,-6.208002e-06,-5.224738e-06,5.027154e-06,38349510000000.0,3490717000000.0,0.5084307,2.564213e-06,-7.939357e-07,-3.282977e-06,-7.494527e-07,1.591937e-06,-5.788668e-06,-4.868226e-06,4.724925e-06,26239140000000.0,2174540000000.0,0.3326201,1.95436e-06,-5.504457e-07,-2.446319e-06,-5.17712e-07,1.264213e-06,-4.355943e-06,-3.654079e-06,3.650066e-06,1220941000000.0,211800000000000.0,1.68836,60840000000000.0,-1.430981
17289,0.8871,4.863121,5.288293999999999,3016.325,256.6346,280.2032,-429.2428,-25.17938,5.924546,45846410000000.0,40367910000000.0,4016610000000.0,0.5792851,2.50052e-06,2.371327e-06,-7.667365e-08,2.396408e-06,4.695803e-06,-2.503616e-06,-1.614547e-06,7.788757e-06,36715570000000.0,3480372000000.0,0.499933,2.327157e-06,2.140815e-06,-1.370948e-07,2.163805e-06,4.302974e-06,-2.395742e-06,-1.568209e-06,7.180855e-06,27008050000000.0,2213422000000.0,0.3326863,1.81822e-06,1.536729e-06,-2.421462e-07,1.553851e-06,3.223282e-06,-2.006768e-06,-1.359963e-06,5.470283e-06,1188835000000.0,128000000000000.0,1.402364,30540000000000.0,-1.17711
17290,0.8842,0.7784037,5.738952000000003,3016.627,40.98553,303.1988,-327.5732,306.2088,-280.3487,41232930000000.0,31429300000000.0,3179115000000.0,0.5312757,1.941135e-06,1.611697e-06,-2.878351e-07,1.633927e-06,3.419615e-06,-2.174058e-06,-1.483101e-06,5.818811e-06,29314790000000.0,2783798000000.0,0.4648542,1.805607e-06,1.455612e-06,-3.110122e-07,1.476031e-06,3.13644e-06,-2.065501e-06,-1.422716e-06,5.367645e-06,21914010000000.0,1801439000000.0,0.3132857,1.390669e-06,1.025291e-06,-3.346478e-07,1.040362e-06,2.317685e-06,-1.685857e-06,-1.190606e-06,4.034945e-06,984051400000.0,166300000000000.0,1.358251,38430000000000.0,-1.15137
